bar_index,300348.SZ,300735.SZ,688213.SH,001696.SZ,301363.SZ,301262.SZ,301348.SZ,300002.SZ,688630.SH,688088.SH,688400.SH,300723.SZ,300366.SZ,688766.SH,603103.SH,002920.SZ,603728.SH,300260.SZ,300693.SZ,688091.SH
711,4000.000000,7100.000000,8104.000000,29600.000000,0.000000,300.000000,0.000000,51100.000000,700.000000,0.000000,0.000000,1200.000000,11200.000000,,2300.000000,4100.000000,7400.000000,2700.000000,0.000000,0.000000
712,8700.000000,10400.000000,1854.000000,7000.000000,400.000000,2500.000000,300.000000,24700.000000,256.000000,500.000000,2194.000000,0.000000,400.000000,,1000.000000,3300.000000,8000.000000,8800.000000,24700.000000,0.000000
713,5100.000000,14600.000000,5684.000000,35800.000000,0.000000,700.000000,600.000000,22000.000000,1077.000000,4100.000000,3511.000000,100.000000,11900.000000,,2900.000000,5200.000000,8700.000000,900.000000,100.000000,500.000000
714,1700.000000,5700.000000,27842.000000,46000.000000,0.000000,0.000000,100.000000,7000.000000,626.000000,704.000000,,100.000000,23700.000000,,1900.000000,5200.000000,2800.000000,4100.000000,2600.000000,437.000000
715,1100.000000,3700.000000,21361.000000,7300.000000,,2700.000000,1400.000000,19200.000000,1035.000000,4191.000000,0.000000,1900.000000,2800.000000,,1000.000000,2200.000000,3300.000000,4860.000000,400.000000,0.000000
716,0.000000,19700.000000,1999.000000,10600.000000,0.000000,600.000000,1700.000000,22700.000000,0.000000,1209.000000,2178.000000,1200.000000,26700.000000,,1900.000000,1200.000000,3600.000000,700.000000,600.000000,300.000000
717,0.000000,7200.000000,12044.000000,8500.000000,,800.000000,2700.000000,7800.000000,0.000000,6400.000000,2192.000000,16100.000000,1000.000000,,4600.000000,3500.000000,300.000000,200.000000,700.000000,1063.000000
718,10700.000000,33600.000000,9247.000000,6000.000000,0.000000,1300.000000,2600.000000,19300.000000,200.000000,1300.000000,0.000000,900.000000,2300.000000,,1200.000000,3200.000000,4700.000000,4000.000000,300.000000,500.000000
719,2100.000000,43300.000000,13289.000000,31600.000000,200.000000,400.000000,2600.000000,94300.000000,665.000000,0.000000,0.000000,4800.000000,700.000000,,3300.000000,4000.000000,2000.000000,5600.000000,0.000000,0.000000
720,11300.000000,41800.000000,22158.000000,9100.000000,0.000000,2700.000000,2200.000000,12500.000000,0.000000,7057.000000,1400.000000,6100.000000,1800.000000,,4500.000000,1800.000000,4800.000000,6500.000000,1100.000000,1130.000000
721,2000.000000,29600.000000,9140.000000,18000.000000,2500.000000,0.000000,1300.000000,19000.000000,506.000000,1013.000000,0.000000,100.000000,0.000000,,3000.000000,2200.000000,400.000000,11500.000000,2000.000000,1116.000000
722,25400.000000,18400.000000,8595.000000,12100.000000,0.000000,1300.000000,600.000000,65500.000000,773.000000,7396.000000,1000.000000,100.000000,2900.000000,,5400.000000,8100.000000,700.000000,3400.000000,300.000000,1700.000000
723,2900.000000,25300.000000,5904.000000,25100.000000,0.000000,400.000000,2100.000000,21600.000000,495.000000,3073.000000,1807.000000,0.000000,1400.000000,,2300.000000,3100.000000,3400.000000,10700.000000,0.000000,0.000000
724,1100.000000,10200.000000,5125.000000,18900.000000,0.000000,3700.000000,2400.000000,33000.000000,2657.000000,2400.000000,300.000000,100.000000,23400.000000,,3300.000000,1800.000000,5000.000000,10300.000000,500.000000,703.000000
725,9900.000000,8500.000000,5072.000000,12900.000000,500.000000,10900.000000,2100.000000,8600.000000,640.000000,800.000000,1000.000000,2900.000000,3700.000000,,8800.000000,1200.000000,2900.000000,11000.000000,6000.000000,400.000000
726,700.000000,14200.000000,1829.000000,35600.000000,2100.000000,400.000000,5400.000000,18700.000000,200.000000,2200.000000,0.000000,1100.000000,29600.000000,,900.000000,500.000000,1000.000000,700.000000,9800.000000,1854.000000
727,106000.000000,13500.000000,3529.000000,7300.000000,100.000000,7100.000000,1000.000000,15300.000000,957.000000,207.000000,2877.000000,3600.000000,24400.000000,,2200.000000,700.000000,3800.000000,4300.000000,3000.000000,6106.000000
728,1000.000000,34600.000000,12581.000000,22800.000000,100.000000,1100.000000,5000.000000,4000.000000,810.000000,5011.000000,1200.000000,1600.000000,4000.000000,,2600.000000,3900.000000,4000.000000,1500.000000,10100.000000,200.000000
729,1200.000000,14700.000000,2712.000000,13500.000000,2600.000000,1400.000000,1900.000000,15600.000000,3115.000000,1289.000000,200.000000,900.000000,8900.000000,,2400.000000,1600.000000,2400.000000,900.000000,6200.000000,200.000000
730,0.000000,31500.000000,2349.000000,105200.000000,0.000000,,4300.000000,51600.000000,1492.000000,0.000000,0.000000,2200.000000,6700.000000,,1000.000000,1400.000000,900.000000,1200.000000,7800.000000,0.000000
731,2500.000000,26600.000000,2985.000000,41700.000000,1600.000000,2000.000000,3500.000000,545000.000000,659.000000,2763.000000,8766.000000,2600.000000,2400.000000,,2500.000000,3500.000000,2700.000000,4500.000000,15100.000000,1200.000000
732,17900.000000,66500.000000,17415.000000,43600.000000,2800.000000,6900.000000,900.000000,51325.000000,6401.000000,7123.000000,11093.000000,2000.000000,44200.000000,,1800.000000,4500.000000,2700.000000,31200.000000,14800.000000,6769.000000
733,1700.000000,18100.000000,3445.000000,87400.000000,1600.000000,400.000000,600.000000,32000.000000,200.000000,18909.000000,2909.000000,7700.000000,2600.000000,,3600.000000,1300.000000,7100.000000,2300.000000,300.000000,2831.000000
734,1900.000000,21300.000000,815.000000,15700.000000,1700.000000,0.000000,9500.000000,175500.000000,600.000000,2500.000000,200.000000,1100.000000,19700.000000,,300.000000,2000.000000,500.000000,700.000000,1700.000000,200.000000
735,600.000000,6700.000000,7508.000000,80100.000000,3200.000000,700.000000,1000.000000,114100.000000,2368.000000,7720.000000,1213.000000,2200.000000,2700.000000,,1700.000000,4800.000000,3800.000000,1000.000000,6900.000000,0.000000
736,3900.000000,67000.000000,7885.000000,105900.000000,1000.000000,5400.000000,0.000000,99300.000000,1777.000000,4026.000000,0.000000,0.000000,24600.000000,,1800.000000,3800.000000,5800.000000,12900.000000,3900.000000,1470.000000
737,5100.000000,24900.000000,4826.000000,39000.000000,300.000000,200.000000,500.000000,36800.000000,0.000000,1500.000000,1288.000000,1200.000000,17400.000000,,200.000000,7000.000000,2400.000000,7200.000000,8300.000000,349.000000
738,500.000000,18500.000000,1000.000000,72700.000000,300.000000,700.000000,700.000000,69000.000000,966.000000,2755.000000,1200.000000,10900.000000,6200.000000,,600.000000,4300.000000,1600.000000,200.000000,1200.000000,0.000000
739,5000.000000,5000.000000,5600.000000,60900.000000,0.000000,0.000000,2900.000000,55600.000000,797.000000,0.000000,0.000000,100.000000,500.000000,,500.000000,1000.000000,3100.000000,4000.000000,300.000000,0.000000
740,0.000000,7900.000000,6552.000000,29600.000000,100.000000,700.000000,3700.000000,35100.000000,0.000000,2111.000000,0.000000,9800.000000,3600.000000,,1000.000000,13300.000000,6100.000000,12100.000000,0.000000,51.000000
741,22500.000000,2200.000000,6554.000000,11800.000000,2600.000000,500.000000,1000.000000,38700.000000,200.000000,400.000000,0.000000,5400.000000,8700.000000,,2700.000000,1600.000000,3300.000000,5200.000000,4000.000000,0.000000
742,5500.000000,36100.000000,7515.000000,90900.000000,8900.000000,200.000000,1300.000000,57500.000000,1454.000000,400.000000,1200.000000,1500.000000,14200.000000,,1300.000000,4100.000000,1700.000000,3100.000000,5000.000000,500.000000
743,1000.000000,16800.000000,3822.000000,21500.000000,300.000000,400.000000,800.000000,6400.000000,2055.000000,2100.000000,963.000000,1700.000000,9200.000000,,2900.000000,5600.000000,8000.000000,4800.000000,18500.000000,1000.000000
744,71200.000000,72700.000000,10271.000000,42600.000000,10800.000000,4300.000000,7700.000000,49000.000000,7530.000000,7910.000000,11317.000000,3600.000000,13200.000000,,7800.000000,8700.000000,3400.000000,26500.000000,8800.000000,6800.000000
745,2400.000000,25300.000000,6530.000000,133900.000000,3200.000000,1500.000000,1600.000000,10100.000000,1652.000000,4921.000000,200.000000,1300.000000,3700.000000,,2700.000000,2600.000000,2700.000000,3700.000000,5300.000000,2226.000000
746,15700.000000,73200.000000,200.000000,137700.000000,1400.000000,200.000000,4000.000000,20000.000000,0.000000,6327.000000,0.000000,300.000000,3100.000000,,5900.000000,3900.000000,200.000000,34100.000000,600.000000,0.000000
747,36600.000000,21000.000000,26753.000000,73700.000000,1100.000000,1900.000000,4700.000000,31200.000000,0.000000,9734.000000,4938.000000,300.000000,33700.000000,,5300.000000,5900.000000,7900.000000,11000.000000,1300.000000,5076.000000
748,22200.000000,18700.000000,9526.000000,155400.000000,400.000000,5100.000000,13100.000000,44200.000000,200.000000,6371.000000,800.000000,1300.000000,38800.000000,,5000.000000,4500.000000,7200.000000,19400.000000,2700.000000,3070.000000
749,800.000000,13800.000000,8736.000000,40100.000000,100.000000,2500.000000,4200.000000,128200.000000,878.000000,4637.000000,2016.000000,300.000000,50300.000000,,3000.000000,1400.000000,100.000000,11900.000000,1200.000000,335.000000
750,32300.000000,16600.000000,5726.000000,103140.000000,1500.000000,100.000000,5900.000000,112300.000000,222.000000,2586.000000,200.000000,900.000000,9000.000000,,1100.000000,3100.000000,1600.000000,7000.000000,4700.000000,1000.000000
751,5100.000000,27000.000000,8358.000000,54800.000000,0.000000,2300.000000,3300.000000,63800.000000,1055.000000,1963.000000,600.000000,2500.000000,17000.000000,,2100.000000,4400.000000,0.000000,6100.000000,4700.000000,551.000000
752,2800.000000,21700.000000,3060.000000,95100.000000,0.000000,800.000000,6500.000000,46500.000000,400.000000,2422.000000,214.000000,7000.000000,500.000000,,1000.000000,4500.000000,300.000000,23700.000000,6300.000000,1344.000000
753,1700.000000,20100.000000,2400.000000,55300.000000,100.000000,200.000000,2600.000000,254500.000000,2815.000000,4221.000000,8170.000000,1100.000000,2900.000000,,2700.000000,10600.000000,2000.000000,71100.000000,6200.000000,200.000000
754,18700.000000,12700.000000,3908.000000,45101.000000,1400.000000,100.000000,700.000000,192800.000000,1120.000000,5505.000000,400.000000,1500.000000,800.000000,,3300.000000,1700.000000,3000.000000,19200.000000,500.000000,400.000000
755,2600.000000,21000.000000,2427.000000,31400.000000,10600.000000,3700.000000,4200.000000,38200.000000,8940.000000,4654.000000,400.000000,300.000000,1500.000000,,2200.000000,4800.000000,8400.000000,32900.000000,2300.000000,2854.000000
756,28600.000000,47800.000000,3782.000000,23900.000000,400.000000,2000.000000,6000.000000,28200.000000,269.000000,1300.000000,1100.000000,1400.000000,17300.000000,,1500.000000,6500.000000,4200.000000,8800.000000,2100.000000,4368.000000
757,1100.000000,17200.000000,4323.000000,70900.000000,900.000000,200.000000,3500.000000,165400.000000,527.000000,3301.000000,3000.000000,200.000000,7200.000000,,3100.000000,2800.000000,8300.000000,4900.000000,6200.000000,800.000000
758,24800.000000,15900.000000,8631.000000,51300.000000,,900.000000,4600.000000,73200.000000,1147.000000,1675.000000,3020.000000,2100.000000,1600.000000,,1700.000000,2000.000000,1700.000000,18400.000000,2000.000000,0.000000
759,0.000000,15800.000000,5667.000000,53900.000000,0.000000,500.000000,1500.000000,95300.000000,416.000000,2372.000000,200.000000,100.000000,17400.000000,,1100.000000,3500.000000,600.000000,9700.000000,15300.000000,0.000000
760,0.000000,71000.000000,4503.000000,36000.000000,0.000000,400.000000,2800.000000,30700.000000,400.000000,316.000000,810.000000,100.000000,20400.000000,,2500.000000,11000.000000,2400.000000,3700.000000,3900.000000,
761,0.000000,26500.000000,3399.000000,98800.000000,4800.000000,500.000000,1700.000000,9300.000000,2896.000000,1347.000000,0.000000,400.000000,9200.000000,,1500.000000,1600.000000,3700.000000,0.000000,21000.000000,0.000000
762,2000.000000,42700.000000,2937.000000,136200.000000,400.000000,600.000000,600.000000,17000.000000,300.000000,285.000000,0.000000,1800.000000,3700.000000,,2100.000000,4500.000000,1600.000000,7900.000000,500.000000,600.000000
763,4400.000000,18700.000000,2797.000000,52400.000000,500.000000,9400.000000,5500.000000,22200.000000,1751.000000,201.000000,2023.000000,100.000000,23200.000000,,900.000000,1500.000000,2000.000000,4800.000000,2400.000000,0.000000
764,600.000000,79100.000000,2297.000000,102300.000000,0.000000,1700.000000,8700.000000,26400.000000,244.000000,1014.000000,3000.000000,4200.000000,3800.000000,,1000.000000,7600.000000,600.000000,2500.000000,900.000000,200.000000
765,8600.000000,62800.000000,7244.000000,23300.000000,3000.000000,,3200.000000,59500.000000,8621.000000,2486.000000,2977.000000,4000.000000,2800.000000,,1400.000000,1500.000000,1200.000000,4700.000000,600.000000,200.000000
766,3200.000000,14300.000000,13558.000000,82200.000000,1300.000000,100.000000,2400.000000,85000.000000,3000.000000,1350.000000,0.000000,2400.000000,4200.000000,,400.000000,3900.000000,600.000000,200.000000,600.000000,494.000000
767,15200.000000,24100.000000,981.000000,113760.000000,400.000000,900.000000,2000.000000,12300.000000,359.000000,4200.000000,900.000000,100.000000,10000.000000,,2000.000000,6700.000000,1800.000000,2000.000000,8449.000000,0.000000
768,2900.000000,30600.000000,800.000000,37800.000000,0.000000,5300.000000,8400.000000,4900.000000,8339.000000,345.000000,400.000000,800.000000,5100.000000,,4800.000000,6700.000000,10100.000000,5200.000000,1300.000000,0.000000
769,200.000000,38800.000000,1680.000000,46600.000000,400.000000,1100.000000,2400.000000,21300.000000,3459.000000,2616.000000,600.000000,12600.000000,16500.000000,,2100.000000,4700.000000,1500.000000,9500.000000,5400.000000,0.000000
770,0.000000,34300.000000,1232.000000,136300.000000,600.000000,300.000000,3300.000000,39100.000000,400.000000,200.000000,0.000000,3600.000000,9300.000000,,0.000000,13600.000000,1800.000000,3100.000000,500.000000,0.000000
771,15900.000000,15800.000000,4590.000000,77800.000000,0.000000,3400.000000,2000.000000,47700.000000,805.000000,0.000000,0.000000,400.000000,5100.000000,,300.000000,13000.000000,1600.000000,0.000000,0.000000,1400.000000
772,11700.000000,21300.000000,4174.000000,23900.000000,1100.000000,1100.000000,1100.000000,29300.000000,416.000000,1493.000000,864.000000,1600.000000,20700.000000,,300.000000,5000.000000,1500.000000,1900.000000,2400.000000,0.000000
773,1500.000000,13700.000000,474.000000,17100.000000,500.000000,200.000000,100.000000,46800.000000,0.000000,1100.000000,1633.000000,1700.000000,2900.000000,,7800.000000,9700.000000,18200.000000,1100.000000,0.000000,1760.000000
774,19700.000000,10900.000000,3061.000000,36100.000000,400.000000,2500.000000,2500.000000,6400.000000,0.000000,1992.000000,0.000000,100.000000,900.000000,,800.000000,3500.000000,1200.000000,2800.000000,2200.000000,793.000000
775,8800.000000,18900.000000,849.000000,54200.000000,1600.000000,1000.000000,100.000000,19200.000000,0.000000,617.000000,0.000000,100.000000,1600.000000,,1000.000000,3200.000000,6900.000000,4500.000000,100.000000,600.000000
776,6200.000000,63500.000000,1711.000000,49300.000000,200.000000,1700.000000,2300.000000,146500.000000,2674.000000,2752.000000,2022.000000,7100.000000,19400.000000,,4100.000000,5800.000000,14900.000000,19900.000000,4100.000000,14374.000000
777,19700.000000,5300.000000,2481.000000,28300.000000,100.000000,1600.000000,2700.000000,19400.000000,0.000000,896.000000,2433.000000,100.000000,8500.000000,,1900.000000,1900.000000,8300.000000,1100.000000,4900.000000,1000.000000
778,0.000000,34800.000000,1600.000000,72200.000000,300.000000,0.000000,300.000000,20800.000000,0.000000,700.000000,1000.000000,9600.000000,10000.000000,,1500.000000,2000.000000,2500.000000,1300.000000,2700.000000,422.000000
779,15000.000000,42100.000000,7852.000000,26200.000000,900.000000,2700.000000,1200.000000,36300.000000,3294.000000,200.000000,400.000000,10300.000000,65400.000000,,2300.000000,2000.000000,3600.000000,5700.000000,1751.000000,2384.000000
780,3100.000000,30000.000000,2312.000000,18600.000000,500.000000,1000.000000,4400.000000,13800.000000,794.000000,414.000000,800.000000,100.000000,10800.000000,,200.000000,3000.000000,100.000000,6100.000000,2300.000000,173.000000
781,3200.000000,35100.000000,1753.000000,11700.000000,0.000000,500.000000,2700.000000,80600.000000,200.000000,600.000000,1167.000000,1900.000000,0.000000,,1300.000000,2400.000000,1800.000000,900.000000,3300.000000,418.000000
782,3000.000000,13400.000000,10119.000000,52000.000000,,1200.000000,1400.000000,26600.000000,1000.000000,2391.000000,757.000000,6300.000000,20500.000000,,2200.000000,1702.000000,400.000000,3900.000000,2000.000000,282.000000
783,7200.000000,101200.000000,2559.000000,42600.000000,100.000000,800.000000,700.000000,31300.000000,801.000000,3559.000000,3720.000000,1700.000000,14600.000000,,2400.000000,3798.000000,1700.000000,5600.000000,4100.000000,864.000000
784,6500.000000,10400.000000,2104.000000,64800.000000,100.000000,1100.000000,1300.000000,17300.000000,1200.000000,556.000000,0.000000,2400.000000,700.000000,,0.000000,3100.000000,1700.000000,14700.000000,6700.000000,210.000000
785,0.000000,9800.000000,200.000000,32300.000000,3200.000000,8300.000000,200.000000,80000.000000,200.000000,1254.000000,200.000000,2500.000000,7300.000000,,5300.000000,1600.000000,0.000000,1300.000000,500.000000,0.000000
786,600.000000,5000.000000,2723.000000,11100.000000,3100.000000,3500.000000,200.000000,24700.000000,0.000000,1003.000000,5500.000000,2200.000000,700.000000,,2300.000000,4300.000000,2500.000000,20800.000000,1000.000000,0.000000
787,700.000000,19200.000000,2000.000000,27900.000000,400.000000,1600.000000,1900.000000,7500.000000,0.000000,200.000000,4200.000000,7400.000000,47200.000000,,15600.000000,1900.000000,1600.000000,4800.000000,800.000000,0.000000
788,0.000000,10100.000000,4274.000000,23700.000000,100.000000,2700.000000,1200.000000,22000.000000,1800.000000,751.000000,,8100.000000,11800.000000,,100.000000,3500.000000,3000.000000,800.000000,1600.000000,
789,4500.000000,29000.000000,2121.000000,44800.000000,200.000000,2300.000000,4600.000000,12600.000000,1470.000000,7392.000000,1300.000000,11700.000000,5400.000000,,13300.000000,3700.000000,6500.000000,6000.000000,4800.000000,1643.000000
790,5000.000000,35600.000000,1853.000000,33300.000000,100.000000,100.000000,2600.000000,18300.000000,200.000000,467.000000,2924.000000,600.000000,2100.000000,,0.000000,3500.000000,200.000000,3700.000000,11700.000000,0.000000
791,0.000000,10900.000000,3286.000000,26800.000000,2800.000000,2900.000000,200.000000,28800.000000,550.000000,2933.000000,476.000000,1300.000000,9800.000000,,6000.000000,1100.000000,700.000000,11900.000000,800.000000,0.000000
792,100.000000,15100.000000,5026.000000,22900.000000,800.000000,2400.000000,1700.000000,66300.000000,1104.000000,12166.000000,7818.000000,300.000000,11000.000000,,200.000000,2400.000000,1000.000000,1200.000000,14800.000000,0.000000
793,15000.000000,15200.000000,300.000000,35800.000000,6800.000000,100.000000,1800.000000,27600.000000,1000.000000,12178.000000,0.000000,5300.000000,2200.000000,,2100.000000,4200.000000,2900.000000,8140.000000,4100.000000,0.000000
794,200.000000,12400.000000,4523.000000,87500.000000,6100.000000,3400.000000,800.000000,19800.000000,200.000000,6113.000000,2921.000000,4800.000000,0.000000,,400.000000,2100.000000,800.000000,6100.000000,100.000000,1931.000000
795,0.000000,16400.000000,16091.000000,73800.000000,800.000000,1000.000000,1400.000000,17000.000000,2119.000000,481.000000,818.000000,3300.000000,8400.000000,,300.000000,2000.000000,300.000000,124100.000000,1700.000000,1200.000000
796,72900.000000,54100.000000,4352.000000,35600.000000,100.000000,1200.000000,5300.000000,18800.000000,545.000000,2119.000000,7928.000000,3700.000000,8700.000000,,2300.000000,3400.000000,4100.000000,14400.000000,6800.000000,0.000000
797,0.000000,25300.000000,2943.000000,25400.000000,,1000.000000,2100.000000,13600.000000,438.000000,1000.000000,1251.000000,1400.000000,100.000000,,5700.000000,2900.000000,9000.000000,11500.000000,900.000000,800.000000
798,600.000000,13800.000000,2954.000000,30500.000000,4000.000000,3300.000000,3500.000000,199000.000000,431.000000,4638.000000,642.000000,600.000000,2100.000000,,1200.000000,3300.000000,3300.000000,14800.000000,900.000000,1117.000000
799,100.000000,17100.000000,2623.000000,78700.000000,900.000000,600.000000,1200.000000,6500.000000,0.000000,802.000000,0.000000,200.000000,6100.000000,,0.000000,1900.000000,300.000000,4500.000000,2700.000000,863.000000
800,2000.000000,38000.000000,8243.000000,20800.000000,1000.000000,1000.000000,3100.000000,7100.000000,4088.000000,1144.000000,611.000000,1600.000000,9500.000000,,1100.000000,2300.000000,2700.000000,3800.000000,3500.000000,400.000000
801,4400.000000,19300.000000,6821.000000,66200.000000,500.000000,500.000000,6800.000000,13200.000000,0.000000,600.000000,1611.000000,500.000000,8200.000000,,0.000000,2700.000000,3800.000000,4000.000000,0.000000,983.000000
802,3400.000000,3400.000000,3505.000000,9100.000000,700.000000,1500.000000,1800.000000,38400.000000,2108.000000,3968.000000,611.000000,9571.000000,1100.000000,,600.000000,1300.000000,3200.000000,4100.000000,400.000000,217.000000
803,7200.000000,11000.000000,3497.000000,14300.000000,600.000000,1000.000000,1200.000000,7900.000000,926.000000,0.000000,600.000000,12200.000000,4600.000000,,500.000000,3200.000000,900.000000,1600.000000,4000.000000,583.000000
804,2400.000000,19100.000000,1871.000000,50900.000000,0.000000,400.000000,1200.000000,69400.000000,5903.000000,1056.000000,1251.000000,5100.000000,6900.000000,,300.000000,3200.000000,2900.000000,1600.000000,700.000000,302.000000
805,3000.000000,42600.000000,6971.000000,94000.000000,0.000000,1100.000000,1100.000000,9700.000000,0.000000,800.000000,1342.000000,1600.000000,20800.000000,,0.000000,3100.000000,1900.000000,2900.000000,1200.000000,0.000000
806,700.000000,8100.000000,3374.000000,57700.000000,200.000000,600.000000,800.000000,4400.000000,200.000000,400.000000,2737.000000,3600.000000,2500.000000,,600.000000,1800.000000,2000.000000,6900.000000,2400.000000,400.000000
807,5200.000000,8400.000000,3106.000000,58100.000000,500.000000,1700.000000,100.000000,8000.000000,0.000000,1100.000000,400.000000,1300.000000,25100.000000,,100.000000,3000.000000,3600.000000,7000.000000,1100.000000,0.000000
808,2200.000000,25700.000000,3998.000000,15800.000000,100.000000,200.000000,4900.000000,7400.000000,162.000000,400.000000,666.000000,900.000000,1100.000000,,0.000000,6800.000000,5100.000000,2700.000000,0.000000,200.000000
809,0.000000,11000.000000,11828.000000,42500.000000,300.000000,100.000000,700.000000,19000.000000,213.000000,1813.000000,611.000000,1100.000000,2000.000000,,1100.000000,400.000000,3300.000000,2000.000000,1000.000000,0.000000
810,1200.000000,27600.000000,2469.000000,25800.000000,0.000000,0.000000,400.000000,3700.000000,683.000000,2387.000000,1000.000000,1200.000000,100.000000,,300.000000,4400.000000,1900.000000,2900.000000,1400.000000,200.000000
811,0.000000,2900.000000,1000.000000,10500.000000,,800.000000,0.000000,6900.000000,200.000000,0.000000,611.000000,500.000000,200.000000,,1700.000000,1000.000000,1200.000000,8200.000000,1000.000000,0.000000
812,0.000000,18600.000000,3974.000000,20300.000000,2800.000000,0.000000,3800.000000,58800.000000,223.000000,200.000000,2354.000000,700.000000,17000.000000,,7300.000000,2800.000000,600.000000,7600.000000,100.000000,0.000000
813,800.000000,14000.000000,0.000000,15100.000000,200.000000,200.000000,0.000000,14100.000000,,200.000000,0.000000,300.000000,4000.000000,,1800.000000,3600.000000,300.000000,1000.000000,0.000000,0.000000
814,800.000000,5400.000000,1476.000000,28430.000000,100.000000,300.000000,6600.000000,20800.000000,0.000000,2650.000000,0.000000,300.000000,300.000000,,0.000000,4300.000000,400.000000,6900.000000,100.000000,0.000000
815,1800.000000,41000.000000,4493.000000,11300.000000,500.000000,200.000000,3300.000000,13600.000000,0.000000,2402.000000,1413.000000,9600.000000,8400.000000,,300.000000,2800.000000,3800.000000,3600.000000,5400.000000,800.000000
816,4000.000000,42100.000000,18131.000000,14700.000000,200.000000,200.000000,2400.000000,13400.000000,617.000000,2566.000000,200.000000,7400.000000,13400.000000,,1400.000000,6400.000000,1600.000000,4600.000000,1000.000000,1318.000000
817,0.000000,22100.000000,2709.000000,24800.000000,300.000000,1900.000000,900.000000,23900.000000,0.000000,800.000000,1022.000000,1600.000000,4800.000000,,3000.000000,2400.000000,600.000000,8500.000000,0.000000,1737.000000
818,2900.000000,23000.000000,1000.000000,19200.000000,0.000000,1700.000000,100.000000,4500.000000,200.000000,2500.000000,0.000000,1500.000000,3200.000000,,600.000000,2000.000000,8900.000000,1400.000000,300.000000,1463.000000
819,100.000000,14100.000000,1731.000000,31300.000000,200.000000,300.000000,0.000000,5300.000000,286.000000,1640.000000,611.000000,600.000000,1900.000000,,1800.000000,14200.000000,7000.000000,4700.000000,1400.000000,500.000000
820,0.000000,18400.000000,1705.000000,95900.000000,0.000000,1200.000000,100.000000,16700.000000,700.000000,0.000000,611.000000,500.000000,1500.000000,,0.000000,6200.000000,600.000000,700.000000,900.000000,1422.000000
821,7100.000000,7600.000000,2194.000000,32100.000000,800.000000,200.000000,3600.000000,12100.000000,181.000000,2175.000000,0.000000,3129.000000,400.000000,,3100.000000,4800.000000,100.000000,2700.000000,8200.000000,0.000000
822,3600.000000,5700.000000,1847.000000,11100.000000,0.000000,400.000000,1700.000000,20000.000000,0.000000,3558.000000,800.000000,0.000000,22100.000000,,2500.000000,4200.000000,3100.000000,2400.000000,100.000000,478.000000
823,1300.000000,50300.000000,1725.000000,25300.000000,300.000000,1900.000000,2100.000000,10200.000000,250.000000,1814.000000,2261.000000,500.000000,1600.000000,,900.000000,5600.000000,2200.000000,3100.000000,0.000000,400.000000
824,1200.000000,4500.000000,1600.000000,23300.000000,0.000000,2000.000000,1600.000000,29300.000000,1374.000000,2044.000000,,0.000000,0.000000,,2300.000000,6500.000000,1500.000000,2400.000000,100.000000,779.000000
825,600.000000,8800.000000,1000.000000,31300.000000,,300.000000,900.000000,82700.000000,0.000000,6645.000000,200.000000,0.000000,1500.000000,,800.000000,4100.000000,2600.000000,2300.000000,3300.000000,700.000000
826,0.000000,16200.000000,976.000000,41900.000000,,1800.000000,5200.000000,15100.000000,355.000000,0.000000,0.000000,1200.000000,1200.000000,,100.000000,2700.000000,900.000000,2400.000000,200.000000,
827,4100.000000,3900.000000,807.000000,30400.000000,,7700.000000,6600.000000,114600.000000,0.000000,1538.000000,611.000000,500.000000,500.000000,,2100.000000,600.000000,6600.000000,300.000000,300.000000,0.000000
828,3900.000000,13100.000000,1549.000000,21600.000000,,5000.000000,400.000000,40900.000000,2137.000000,1121.000000,228.000000,3800.000000,10500.000000,,1900.000000,2100.000000,900.000000,800.000000,8300.000000,0.000000
829,9400.000000,13300.000000,7527.000000,31200.000000,200.000000,700.000000,300.000000,37400.000000,0.000000,1356.000000,3165.000000,100.000000,700.000000,,1000.000000,3500.000000,400.000000,20800.000000,300.000000,0.000000
830,24200.000000,13300.000000,3682.000000,31200.000000,0.000000,1400.000000,500.000000,6000.000000,263.000000,1680.000000,,0.000000,0.000000,,600.000000,12000.000000,200.000000,1500.000000,100.000000,952.000000
831,4000.000000,15500.000000,1422.000000,46000.000000,300.000000,700.000000,0.000000,5300.000000,200.000000,523.000000,3672.000000,3000.000000,3300.000000,,1900.000000,11600.000000,2800.000000,4200.000000,200.000000,3278.000000
832,2300.000000,48800.000000,2683.000000,22600.000000,400.000000,1900.000000,1900.000000,19800.000000,0.000000,951.000000,835.000000,6100.000000,6200.000000,,1900.000000,6400.000000,200.000000,200.000000,2200.000000,2076.000000
833,1600.000000,29800.000000,480.000000,16400.000000,800.000000,600.000000,200.000000,12500.000000,789.000000,1851.000000,811.000000,10000.000000,4100.000000,,100.000000,2400.000000,1300.000000,1500.000000,500.000000,200.000000
834,3100.000000,17000.000000,2519.000000,277770.000000,700.000000,1100.000000,6700.000000,11000.000000,2455.000000,1236.000000,2635.000000,300.000000,1900.000000,,2000.000000,2200.000000,200.000000,2000.000000,6100.000000,300.000000
835,1100.000000,4700.000000,3018.000000,31700.000000,100.000000,400.000000,500.000000,8400.000000,0.000000,209.000000,0.000000,5371.000000,3800.000000,,200.000000,600.000000,11900.000000,4700.000000,300.000000,83.000000
